NAME,year,month,utility_name,total_disconnections,est_disconnections,avg_disconnection_rate,difference,PCT_DIF,mae,mape
"Kings County, California",2020,Jan,Southern California Edison,181,180.95777545327755,90.5,0.04222454672245135,-0.023328478852183067,0.04222454672245135,0.023328478852183067
"Kings County, California",2020,Mar,Southern California Edison,95,94.97803347280335,47.5,0.021966527196653374,-0.023122660207003553,0.021966527196653374,0.023122660207003553
"Kings County, California",2022,Dec,Southern California Edison,1,0.9997559274755927,0.25,2.4407252440727945e-4,-0.024407252440727945,2.4407252440727945e-4,0.024407252440727945
"Kings County, California",2022,Nov,Southern California Edison,0,0,0,0,0,0,0
"Kings County, California",2023,Apr,Southern California Edison,92,91.97852161785215,46,0.021478382147847697,-0.023346067552008364,0.021478382147847697,0.023346067552008368
"Kings County, California",2023,Dec,Southern California Edison,3,2.999267782426778,3,7.322175732218383e-4,-0.024407252440727945,7.322175732218383e-4,0.024407252440727945
"Kings County, California",2023,Feb,Southern California Edison,13,12.996827057182706,13,0.0031729428172937446,-0.024407252440721113,0.0031729428172937446,0.02440725244072111
"Kings County, California",2023,Jan,Southern California Edison,1,1,1,0,0,0,0
"Kings County, California",2023,June,Southern California Edison,18,17.995850767085077,9,0.004149232914922862,-0.02305129397179368,0.004149232914922862,0.02305129397179368
"Kings County, California",2023,Mar,Southern California Edison,47,46.989260808926076,23.5,0.010739191073923848,-0.022849342710476273,0.010739191073923848,0.022849342710476273
"Kings County, California",2023,May,Southern California Edison,90,89.97124990736971,30,0.028750092630289714,-0.03194454736698857,0.028750092630289714,0.031944547366988575
"Kings County, California",2023,Nov,Southern California Edison,4,3.999023709902371,4,9.762900976291178e-4,-0.024407252440727945,9.762900976291178e-4,0.024407252440727945
"Kings County, California",2023,Oct,Southern California Edison,5,4.998779637377964,5,0.0012203626220363972,-0.024407252440727945,0.0012203626220363972,0.024407252440727945
"Kings County, California",2024,Apr,Southern California Edison,50,49.989260808926076,25,0.010739191073923848,-0.021478382147847697,0.010739191073923848,0.021478382147847697
"Kings County, California",2024,Feb,Southern California Edison,39,38.991701534170154,19.5,0.008298465829845725,-0.021278117512424935,0.008298465829845725,0.021278117512424935
"Kings County, California",2024,Jan,Southern California Edison,9,8.997803347280335,9,0.002196652719664627,-0.024407252440718077,0.002196652719664627,0.024407252440718074
"Kings County, California",2024,Mar,Southern California Edison,62,61.98535564853556,31,0.01464435146444032,-0.023619921716839225,0.01464435146444032,0.023619921716839225
"Kings County, California",2024,May,Southern California Edison,50,49.98901673640167,25,0.010983263598326687,-0.021966527196653374,0.010983263598326687,0.021966527196653374
"Los Angeles County, California",2018,Aug,Southern California Edison,13489,13475.676532948828,74.93888888888888,13.323467051171974,-0.09877283009246034,13.323467051171974,0.09877283009246034
"Los Angeles County, California",2018,Dec,Southern California Edison,7022,7014.483105446546,39.01111111111111,7.516894553454222,-0.10704777205146998,7.516894553454222,0.10704777205146998
"Los Angeles County, California",2018,Nov,Southern California Edison,15471,15454.014689876545,85.95,16.985310123454838,-0.1097880558687534,16.985310123454838,0.1097880558687534
"Los Angeles County, California",2018,Oct,Southern California Edison,21724,21701.032599772734,120.68888888888888,22.967400227265898,-0.10572362468820612,22.967400227265898,0.10572362468820612
"Los Angeles County, California",2018,Sep,Southern California Edison,15521,15504.946897448015,86.22777777777777,16.05310255198492,-0.10342827493064184,16.05310255198492,0.10342827493064184
"Los Angeles County, California",2019,Apr,Southern California Edison,1698,1696.1596117342413,39.48837209302326,1.8403882657587474,-0.10838564580440209,1.8403882657587474,0.10838564580440209
"Los Angeles County, California",2019,Aug,Southern California Edison,1247,1245.8187589631418,21.87719298245614,1.1812410368581823,-0.09472662685310203,1.1812410368581823,0.09472662685310203
"Los Angeles County, California",2019,Dec,Southern California Edison,599,598.27568107973,11.745098039215685,0.7243189202699796,-0.12092135563772614,0.7243189202699796,0.12092135563772613
"Los Angeles County, California",2019,Feb,Southern California Edison,1158,1157.9153584605367,33.08571428571429,0.08464153946329134,-0.007309286654861083,0.08464153946329134,0.007309286654861084
"Los Angeles County, California",2019,Jan,Southern California Edison,1581,1580.3240077265134,32.265306122448976,0.6759922734865995,-0.042757259550069544,0.6759922734865995,0.042757259550069544
"Los Angeles County, California",2019,Jul,Southern California Edison,786,785.320882032807,13.551724137931034,0.6791179671929513,-0.08640177699655868,0.6791179671929513,0.08640177699655868
"Los Angeles County, California",2019,Jun,Southern California Edison,829,828.4635232604454,13.816666666666666,0.5364767395545869,-0.06471372009102375,0.5364767395545869,0.06471372009102375
"Los Angeles County, California",2019,Mar,Southern California Edison,12727,12717.18949293074,23.96798493408663,9.810507069259984,-0.07708420734862877,9.810507069259984,0.07708420734862877
"Los Angeles County, California",2019,May,Southern California Edison,1533,1532.2887914112966,28.92452830188679,0.7112085887033572,-0.04639325431854907,0.7112085887033572,0.04639325431854907
"Los Angeles County, California",2019,Nov,Southern California Edison,1769,1767.3962532749129,17.009615384615383,1.6037467250871487,-0.0906583790326257,1.6037467250871487,0.0906583790326257
"Los Angeles County, California",2019,Oct,Southern California Edison,2646,2644.3609743479597,25.442307692307693,1.6390256520403454,-0.06194352426456332,1.6390256520403454,0.061943524264563316
"Los Angeles County, California",2019,Sep,Southern California Edison,2831,2829.4714765980957,26.70754716981132,1.5285234019042946,-0.05399234906055438,1.5285234019042946,0.05399234906055438
"Los Angeles County, California",2020,Feb,Southern California Edison,11987,11972.569543920994,66.59444444444445,14.430456079006035,-0.12038421689335142,14.430456079006035,0.12038421689335142
"Los Angeles County, California",2020,Jan,Southern California Edison,7007,6997.76758478277,38.92777777777778,9.232415217229573,-0.1317598860743481,9.232415217229573,0.1317598860743481
"Los Angeles County, California",2020,Mar,Southern California Edison,5865,5859.97638556791,32.583333333333336,5.023614432089744,-0.08565412501431788,5.023614432089744,0.08565412501431788
"Los Angeles County, California",2022,Dec,Southern California Edison,44,43.87699661430934,0.22797927461139897,0.12300338569065872,-0.27955314929695163,0.12300338569065872,0.27955314929695163
"Los Angeles County, California",2022,Nov,Southern California Edison,12,11.959760059985005,0.06217616580310881,0.04023994001499531,-0.3353328334582943,0.04023994001499531,0.33533283345829423
"Los Angeles County, California",2023,Apr,Southern California Edison,3845,3841.012108251679,22.097701149425287,3.98789174832109,-0.10371630034645227,3.98789174832109,0.10371630034645227
"Los Angeles County, California",2023,Aug,Southern California Edison,13,12.920915478559156,1.0833333333333333,0.07908452144084421,-0.6083424726218786,0.07908452144084421,0.6083424726218786
"Los Angeles County, California",2023,Dec,Southern California Edison,123,122.90140125110536,1.6849315068493151,0.09859874889464493,-0.080161584467191,0.09859874889464493,0.080161584467191
"Los Angeles County, California",2023,Feb,Southern California Edison,631,630.2832495386502,4.674074074074074,0.7167504613497613,-0.11358961352611113,0.7167504613497613,0.11358961352611113
"Los Angeles County, California",2023,Jan,Southern California Edison,96,95.90357154698903,1.5483870967741935,0.09642845301097225,-0.10044630521976276,0.09642845301097225,0.10044630521976276
"Los Angeles County, California",2023,June,Southern California Edison,363,362.2094236922758,3.2123893805309733,0.7905763077242227,-0.21778961645295392,0.7905763077242227,0.21778961645295392
"Los Angeles County, California",2023,Mar,Southern California Edison,1695,1693.2534546140896,10.029585798816568,1.7465453859103945,-0.1030410257174274,1.7465453859103945,0.10304102571742742
"Los Angeles County, California",2023,May,Southern California Edison,3866,3861.9392933919585,22.2183908045977,4.060706608041528,-0.1050363840672925,4.060706608041528,0.1050363840672925
"Los Angeles County, California",2023,Nov,Southern California Edison,138,137.93851218304482,1.7922077922077921,0.06148781695517869,-0.04455638909795557,0.06148781695517869,0.04455638909795557
"Los Angeles County, California",2023,Oct,Southern California Edison,151,150.7609345195229,2.0405405405405403,0.23906548047710885,-0.15832151024974095,0.23906548047710885,0.15832151024974098
"Los Angeles County, California",2023,Sep,Southern California Edison,73,72.86566311181633,1.5208333333333333,0.13433688818366818,-0.1840231344981756,0.13433688818366818,0.1840231344981756
"Los Angeles County, California",2024,Apr,Southern California Edison,3183,3179.971189269717,18.50581395348837,3.028810730283112,-0.09515585077860861,3.028810730283112,0.09515585077860861
"Los Angeles County, California",2024,Feb,Southern California Edison,983,981.9686345402179,6.301282051282051,1.031365459782137,-0.10492018919452054,1.031365459782137,0.10492018919452055
"Los Angeles County, California",2024,Jan,Southern California Edison,255,254.6003895519393,2.6288659793814433,0.399610448060713,-0.15670997963165215,0.399610448060713,0.15670997963165215
"Los Angeles County, California",2024,Mar,Southern California Edison,2170,2167.517243264524,13.151515151515152,2.4827567354759594,-0.11441275278691057,2.4827567354759594,0.11441275278691056
"Los Angeles County, California",2024,May,Southern California Edison,3051,3048.0489295166867,18.269461077844312,2.9510704833132877,-0.09672469627378852,2.9510704833132877,0.09672469627378852
"Madera County, California",2022,Dec,Southern California Edison,0,0,0,0,0,0,0
"Madera County, California",2022,Nov,Southern California Edison,0,0,0,0,0,0,0
"Mariposa County, California",2022,Dec,Southern California Edison,0,0,0,0,0,0,0
"Mariposa County, California",2022,Nov,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2018,Aug,Southern California Edison,33,32.970233512958686,8.25,0.02976648704131435,-0.09020147588277075,0.02976648704131435,0.09020147588277075
"Mono County, California",2018,Dec,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2018,Nov,Southern California Edison,21,20.98460354118553,5.25,0.015396458814471714,-0.0733164705451034,0.015396458814471714,0.0733164705451034
"Mono County, California",2018,Oct,Southern California Edison,24,23.980497818835,6,0.01950218116499869,-0.08125908818749454,0.01950218116499869,0.08125908818749453
"Mono County, California",2018,Sep,Southern California Edison,39,38.965101360020526,9.75,0.034898639979473955,-0.08948369225506142,0.034898639979473955,0.08948369225506142
"Mono County, California",2019,Apr,Southern California Edison,4,4,2,0,0,0,0
"Mono County, California",2019,Aug,Southern California Edison,2,2,2,0,0,0,0
"Mono County, California",2019,Dec,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2019,Feb,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2019,Jan,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2019,Jul,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2019,Mar,Southern California Edison,68,67.94662560944316,3.090909090909091,0.05337439055684001,-0.07849175081888238,0.05337439055684001,0.07849175081888236
"Mono County, California",2019,May,Southern California Edison,3,3,3,0,0,0,0
"Mono County, California",2019,Nov,Southern California Edison,13,12.988709263536053,1.625,0.011290736463946516,-0.08685181895343473,0.011290736463946516,0.08685181895343475
